Label (Grouping),HOUSING OCCUPANCY!!Total housing units,HOUSING OCCUPANCY!!Total housing units!!Occupied housing units,HOUSING OCCUPANCY!!Total housing units!!Vacant housing units,HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate,HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate,UNITS IN STRUCTURE!!Total housing units,"UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached",UNITS IN STRUCTURE!!Total housing units!!2 units,UNITS IN STRUCTURE!!Total housing units!!3 or 4 units,UNITS IN STRUCTURE!!Total housing units!!5 to 9 units,UNITS IN STRUCTURE!!Total housing units!!10 to 19 units,UNITS IN STRUCTURE!!Total housing units!!20 or more units,UNITS IN STRUCTURE!!Total housing units!!Mobile home,"UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.",YEAR STRUCTURE BUILT!!Total housing units,YEAR STRUCTURE BUILT!!Total housing units!!Built 2014 or later,YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2013,YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009,YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999,YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989,YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979,YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969,YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959,YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949,YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier,ROOMS!!Total housing units,ROOMS!!Total housing units!!1 room,ROOMS!!Total housing units!!2 rooms,ROOMS!!Total housing units!!3 rooms,ROOMS!!Total housing units!!4 rooms,ROOMS!!Total housing units!!5 rooms,ROOMS!!Total housing units!!6 rooms,ROOMS!!Total housing units!!7 rooms,ROOMS!!Total housing units!!8 rooms,ROOMS!!Total housing units!!9 rooms or more,ROOMS!!Total housing units!!Median rooms,BEDROOMS!!Total housing units,BEDROOMS!!Total housing units!!No bedroom,BEDROOMS!!Total housing units!!1 bedroom,BEDROOMS!!Total housing units!!2 bedrooms,BEDROOMS!!Total housing units!!3 bedrooms,BEDROOMS!!Total housing units!!4 bedrooms,BEDROOMS!!Total housing units!!5 or more bedrooms,HOUSING TENURE!!Occupied housing units,HOUSING TENURE!!Occupied housing units!!Owner-occupied,HOUSING TENURE!!Occupied housing units!!Renter-occupied,HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit,HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier,VEHICLES AVAILABLE!!Occupied housing units,VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available,VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available,VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available,VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available,HOUSE HEATING FUEL!!Occupied housing units,HOUSE HEATING FUEL!!Occupied housing units!!Utility gas,"HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas",HOUSE HEATING FUEL!!Occupied housing units!!Electricity,"HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.",HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke,HOUSE HEATING FUEL!!Occupied housing units!!Wood,HOUSE HEATING FUEL!!Occupied housing units!!Solar energy,HOUSE HEATING FUEL!!Occupied housing units!!Other fuel,HOUSE HEATING FUEL!!Occupied housing units!!No fuel used,SELECTED CHARACTERISTICS!!Occupied housing units,SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,OCCUPANTS PER ROOM!!Occupied housing units,OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less,OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50,OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more,VALUE!!Owner-occupied units,"VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more",VALUE!!Owner-occupied units!!Median (dollars),MORTGAGE STATUS!!Owner-occupied units,MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage,MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999,"SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more",SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999,"SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more",SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed,GROSS RENT!!Occupied units paying rent,GROSS RENT!!Occupied units paying rent!!Less than $500,GROSS RENT!!Occupied units paying rent!!$500 to $999,"GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more",GROSS RENT!!Occupied units paying rent!!Median (dollars),GROSS RENT!!Occupied units paying rent!!No rent paid,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed),GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed
South Carolina,"2,319,112","1,961,481","357,631",1.5,8.8,"2,319,112","1,479,589","73,173","42,225","62,781","96,380","75,153","120,084","367,358","2,369","2,319,112","136,437","92,387","436,034","442,295","363,975","335,523","203,334","151,496","66,213","91,418","2,319,112","34,448","34,210","134,590","352,795","526,350","450,904","311,719","211,122","262,974",5.7,"2,319,112","36,643","127,165","550,621","1,125,257","381,756","97,670","1,961,481","1,375,391","586,090",2.55,2.46,"1,961,481","91,322","558,416","374,017","446,215","233,172","258,339","1,961,481","118,599","632,094","756,180","454,608","1,961,481","445,638","70,278","1,401,910","13,647",541,"14,991","2,274","1,961","10,241","1,961,481","5,729","12,727","36,204","1,961,481","1,923,975","26,737","10,769","1,375,391","147,583","211,250","220,685","227,679","264,249","197,846","83,763","22,336","170,100","1,375,391","793,701","581,690","793,701","14,387","217,117","277,816","147,197","68,598","31,816","36,770","1,265","581,690","113,942","209,132","163,032","56,658","19,693","19,233",377,"788,765","401,530","115,611","72,752","48,318","150,554","4,936","571,058","292,925","105,318","57,308","32,993","19,514","13,559","49,441","10,632","532,477","54,926","257,266","159,235","42,959","10,772","3,548","3,771",918,"53,613","518,183","70,772","68,181","65,310","57,841","47,197","208,882","67,907"
South Dakota,"396,817","347,878","48,939",1.2,6.8,"396,817","266,995","15,086","7,453","14,254","15,386","17,327","25,792","34,316",208,"396,817","18,750","16,954","55,234","50,640","37,980","64,536","32,818","34,472","16,455","68,978","396,817","7,172","11,349","31,800","62,720","64,667","59,521","47,681","43,127","68,780",5.8,"396,817","7,852","37,055","109,568","131,253","78,906","32,183","347,878","236,495","111,383",2.54,2.19,"347,878","16,838","101,007","71,378","74,911","41,004","42,740","347,878","17,471","100,228","125,963","104,216","347,878","161,513","55,954","112,088","6,103",178,"5,190",78,"4,188","2,586","347,878","1,884","3,521","7,612","347,878","340,319","5,004","2,555","236,495","26,464","30,602","36,093","43,474","52,839","34,848","10,105","2,070","174,600","236,495","130,179","106,316","130,179","1,564","28,126","47,912","29,384","11,878","5,374","5,941","1,367","106,316","9,077","23,554","39,897","20,886","7,510","5,392",495,"129,832","66,319","22,446","13,547","7,858","19,662",347,"105,063","49,784","22,395","11,608","6,007","4,388","2,514","8,367","1,253","103,233","19,038","59,635","19,340","3,465",812,332,611,761,"8,150","101,427","20,100","15,843","14,403","11,647","8,713","30,721","9,956"
Tennessee,"2,996,127","2,639,455","356,672",1.4,6.8,"2,996,127","2,054,334","99,564","80,260","93,863","138,927","112,421","145,718","267,878","3,162","2,996,127","141,500","101,911","481,062","533,710","417,704","452,487","300,076","259,478","134,649","173,550","2,996,127","43,730","52,520","204,035","465,350","632,942","576,529","382,586","269,245","369,190",5.7,"2,996,127","47,204","232,770","761,946","1,380,176","457,968","116,063","2,639,455","1,756,534","882,921",2.57,2.38,"2,639,455","141,489","772,012","507,805","570,803","320,384","326,962","2,639,455","146,161","816,369","998,883","678,042","2,639,455","832,633","99,579","1,644,578","9,029",617,"39,757",493,"3,238","9,531","2,639,455","8,584","19,604","45,312","2,639,455","2,590,945","34,642","13,868","1,756,534","130,699","272,198","291,172","295,413","364,679","270,675","108,235","23,463","177,600","1,756,534","1,036,398","720,136","1,036,398","19,892","286,991","354,883","191,658","89,757","43,233","49,984","1,272","720,136","121,556","257,116","215,281","75,495","26,431","24,257",389,"1,030,965","528,596","158,031","98,593","63,616","182,129","5,433","710,150","367,586","135,775","72,383","41,628","25,264","16,209","51,305","9,986","816,626","96,330","396,598","230,605","67,185","16,571","4,497","4,840",897,"66,295","795,085","113,386","107,687","102,620","96,942","72,887","301,563","87,836"
Texas,"11,112,975","9,906,070","1,206,905",1.4,7.8,"11,112,975","7,232,758","298,606","205,176","365,110","510,163","668,761","1,048,049","764,368","19,984","11,112,975","785,159","572,178","2,075,148","1,678,535","1,772,042","1,651,689","981,038","854,731","358,343","384,112","11,112,975","244,709","385,825","1,136,889","1,801,767","2,254,638","2,002,572","1,266,063","887,368","1,133,144",5.4,"11,112,975","262,759","1,405,448","2,450,868","4,497,074","2,074,870","421,956","9,906,070","6,168,808","3,737,262",2.98,2.59,"9,906,070","601,533","3,214,064","2,013,953","2,180,517","995,974","900,029","9,906,070","518,950","3,197,957","3,970,314","2,218,849","9,906,070","3,520,051","287,602","5,987,286","8,558","1,138","28,962","8,738","13,801","49,934","9,906,070","40,258","75,973","182,611","9,906,070","9,436,314","329,585","140,171","6,168,808","509,027","909,643","907,743","976,114","1,305,598","1,048,820","404,146","107,717","187,200","6,168,808","3,503,079","2,665,729","3,503,079","27,822","467,419","963,514","856,535","495,065","282,770","409,954","1,654","2,665,729","302,083","559,450","717,895","467,005","261,229","358,067",526,"3,486,748","1,639,650","564,706","366,254","233,705","682,433","16,331","2,630,808","1,191,230","535,435","294,406","170,273","109,326","75,118","255,020","34,921","3,557,982","219,232","1,302,054","1,297,965","512,901","148,376","42,614","34,840","1,082","179,280","3,479,513","453,216","471,676","473,092","411,794","320,088","1,349,647","257,749"
Utah,"1,110,369","1,003,345","107,024",0.9,5.9,"1,110,369","761,130","74,233","27,545","47,142","37,488","47,156","80,443","34,634",598,"1,110,369","75,954","54,066","214,985","191,107","134,211","175,228","77,895","75,615","35,965","75,343","1,110,369","19,207","25,463","73,271","148,296","159,226","142,997","129,758","130,339","281,812",6.4,"1,110,369","20,646","77,021","213,642","324,490","245,702","228,868","1,003,345","707,663","295,682",3.23,2.76,"1,003,345","58,530","329,300","200,323","213,594","101,966","99,632","1,003,345","39,816","239,552","406,464","317,513","1,003,345","815,665","23,171","142,929",989,793,"11,229","2,398","3,735","2,436","1,003,345","3,171","6,965","13,155","1,003,345","969,624","26,182","7,539","707,663","22,468","14,196","38,570","71,792","198,104","253,233","94,313","14,987","305,400","707,663","496,265","211,398","496,265","5,037","56,150","156,092","141,576","73,809","32,473","31,128","1,597","211,398","21,652","66,526","78,049","26,214","9,614","9,343",437,"494,713","234,801","84,954","56,429","35,503","83,026","1,552","209,396","126,658","33,878","17,364","9,343","5,739","3,807","12,607","2,002","283,513","18,193","101,445","106,002","43,098","9,908","2,406","2,461","1,090","12,169","279,395","39,670","42,341","38,942","34,025","27,164","97,253","16,287"
Vermont,"337,214","262,852","74,362",1.5,4,"337,214","225,760","14,045","18,563","21,257","16,135","6,090","13,648","21,624",92,"337,214","7,023","7,447","36,513","36,285","52,562","52,962","28,156","20,227","10,052","85,987","337,214","12,957","11,998","29,880","50,434","58,972","58,075","42,357","31,580","40,961",5.6,"337,214","13,736","36,653","90,236","130,373","51,706","14,510","262,852","187,374","75,478",2.39,2.01,"262,852","10,304","65,647","46,788","59,491","35,759","44,863","262,852","17,640","90,889","107,007","47,316","262,852","46,299","46,032","15,574","110,870",600,"37,904",794,"4,289",490,"262,852","1,345","2,398","4,157","262,852","258,702","2,043","2,107","187,374","7,868","11,752","22,397","33,734","53,163","43,023","13,468","1,969","230,900","187,374","116,839","70,535","116,839",630,"13,596","35,090","33,179","17,566","8,578","8,200","1,630","70,535","2,273","6,430","17,437","20,100","11,759","12,536",686,"116,550","47,297","20,755","14,131","8,671","25,696",289,"69,820","20,951","14,596","9,771","6,727","4,082","2,830","10,863",715,"71,076","7,987","27,586","23,246","8,593","2,342",658,664,999,"4,402","70,045","7,832","8,948","9,035","9,553","6,647","28,030","5,433"
Virginia,"3,537,788","3,184,121","353,667",1.3,5.4,"3,537,788","2,183,734","392,817","55,801","97,386","162,518","194,272","276,567","173,451","1,242","3,537,788","126,263","115,127","526,331","560,297","577,278","546,255","371,638","304,425","152,816","257,358","3,537,788","53,325","74,059","248,303","494,598","596,544","584,067","450,307","385,491","651,094",6,"3,537,788","59,030","293,467","808,021","1,381,732","744,879","250,659","3,184,121","2,123,771","1,060,350",2.66,2.46,"3,184,121","158,359","916,429","599,058","723,359","384,600","402,316","3,184,121","193,853","955,732","1,203,175","831,361","3,184,121","1,049,137","138,423","1,764,985","137,208","1,852","66,144","1,434","9,357","15,581","3,184,121","10,369","18,576","40,492","3,184,121","3,122,361","43,575","18,185","2,123,771","89,149","134,410","192,396","261,150","459,324","539,763","382,830","64,749","282,800","2,123,771","1,448,673","675,098","1,448,673","16,459","172,745","330,707","305,949","222,122","154,586","246,105","1,822","675,098","81,417","170,161","189,751","107,120","59,440","67,209",481,"1,443,066","680,359","239,501","155,882","101,093","266,231","5,607","667,824","348,688","124,732","65,427","38,057","23,632","15,701","51,587","7,274","1,005,498","71,678","261,701","302,400","209,112","92,383","37,000","31,224","1,257","54,852","986,357","128,963","136,725","136,906","119,332","90,156","374,275","73,993"
Washington,"3,150,194","2,905,822","244,372",0.9,3.7,"3,150,194","1,987,145","126,672","73,091","112,394","138,515","154,121","362,458","188,792","7,006","3,150,194","152,051","113,054","473,670","527,311","407,091","489,695","294,099","229,796","147,005","316,422","3,150,194","108,008","135,963","295,396","498,109","520,660","506,391","376,097","291,764","417,806",5.5,"3,150,194","121,077","366,706","775,944","1,170,378","559,715","156,374","2,905,822","1,838,059","1,067,763",2.65,2.34,"2,905,822","165,557","947,938","584,986","628,102","313,617","265,622","2,905,822","200,697","847,838","1,084,749","772,538","2,905,822","995,154","90,272","1,632,107","48,123",570,"107,842","2,325","15,633","13,796","2,905,822","10,350","30,861","41,782","2,905,822","2,806,901","64,422","34,499","1,838,059","61,952","49,579","84,270","130,840","351,615","609,474","441,438","108,891","366,800","1,838,059","1,253,968","584,091","1,253,968","7,703","92,241","250,379","314,032","231,061","145,226","213,326","1,939","584,091","42,478","82,256","164,111","135,383","77,131","82,732",605,"1,249,070","519,895","216,085","150,304","101,308","261,478","4,898","578,514","263,073","115,527","66,847","38,081","22,404","15,811","56,771","5,577","1,026,396","63,556","228,971","319,441","233,368","108,328","38,255","34,477","1,337","41,367","1,012,303","122,596","138,339","140,539","128,057","99,553","383,219","55,460"
West Virginia,"893,615","734,235","159,380",1.9,7.3,"893,615","635,093","20,016","18,113","24,934","26,191","14,901","23,312","130,551",504,"893,615","16,003","20,618","101,197","120,684","109,200","144,823","80,484","94,586","64,522","141,498","893,615","15,868","12,737","47,975","128,138","195,427","183,709","121,370","85,510","102,881",5.8,"893,615","16,789","63,970","245,831","413,141","125,475","28,409","734,235","540,786","193,449",2.45,2.25,"734,235","26,054","157,630","126,765","169,444","104,957","149,385","734,235","62,082","249,677","270,907","151,569","734,235","298,518","37,993","327,737","20,537","3,539","39,718",188,"3,772","2,233","734,235","3,373","4,213","15,415","734,235","724,707","6,763","2,765","540,786","87,511","131,254","97,711","86,689","81,957","43,121","10,022","2,521","123,200","540,786","252,809","287,977","252,809","10,508","104,376","83,107","31,838","12,851","5,158","4,971","1,058","287,977","76,127","118,974","68,035","18,033","4,293","2,515",331,"251,502","144,954","32,627","20,821","12,899","40,201","1,307","283,948","152,615","53,375","26,907","15,258","9,912","6,566","19,315","4,029","162,154","33,736","95,770","26,079","4,812","1,219",225,313,732,"31,295","156,880","26,676","19,846","18,180","17,417","13,895","60,866","36,569"
Wisconsin,"2,709,444","2,377,935","331,509",1,4.9,"2,709,444","1,804,037","114,519","171,960","97,646","131,546","93,603","204,374","90,973",786,"2,709,444","68,215","54,134","334,007","380,262","266,654","392,059","262,303","289,277","147,695","514,838","2,709,444","52,983","65,386","226,297","436,790","532,057","476,280","338,645","242,731","338,275",5.6,"2,709,444","57,402","260,698","767,623","1,100,604","418,869","104,248","2,377,935","1,596,500","781,435",2.51,2.13,"2,377,935","105,658","653,271","444,941","531,843","312,286","329,936","2,377,935","156,744","754,431","952,381","514,379","2,377,935","1,552,370","276,989","387,271","44,254",504,"78,901",839,"21,727","15,080","2,377,935","10,110","21,546","38,931","2,377,935","2,339,369","29,112","9,454","1,596,500","70,287","181,990","295,237","306,684","392,130","262,901","73,967","13,304","189,200","1,596,500","1,011,350","585,150","1,011,350","8,224","187,600","355,283","244,455","114,448","49,894","51,446","1,436","585,150","25,086","93,018","225,286","140,404","56,160","45,196",556,"1,008,713","516,105","165,413","102,783","60,635","163,777","2,637","579,247","239,345","125,425","71,064","41,362","27,202","17,309","57,540","5,903","750,372","71,621","419,841","199,106","42,480","9,723","3,263","4,338",872,"31,063","736,420","125,491","109,820","99,112","83,634","61,061","257,302","45,015"
Wyoming,"278,495","233,231","45,264",1.6,11.4,"278,495","186,599","12,765","5,769","12,690","9,418","6,205","9,227","35,396",426,"278,495","8,465","11,601","41,237","32,840","41,541","53,560","20,877","24,032","13,254","31,088","278,495","4,859","6,993","19,496","45,295","50,676","45,560","32,956","28,377","44,283",5.8,"278,495","5,298","22,229","67,390","112,059","50,312","21,207","233,231","165,530","67,701",2.53,2.19,"233,231","12,568","68,918","47,788","51,871","24,703","27,383","233,231","8,857","59,860","86,040","78,474","233,231","140,210","24,607","52,765",492,883,"11,340",178,"1,950",806,"233,231",971,"1,993","3,376","233,231","228,528","3,417","1,286","165,530","13,949","8,845","16,468","28,854","47,602","33,691","11,611","4,510","228,000","165,530","96,209","69,321","96,209","1,035","15,346","33,480","26,490","10,824","4,893","4,141","1,474","69,321","8,346","22,384","24,404","8,543","2,998","2,646",429,"95,787","47,535","15,173","10,264","6,469","16,346",422,"68,527","36,520","12,804","6,082","3,738","2,309","1,138","5,936",794,"61,417","7,370","31,839","15,313","5,237","1,147",333,178,853,"6,284","60,335","11,844","8,228","8,184","7,425","5,332","19,322","7,366"
Puerto Rico,"1,559,976","1,205,749","354,227",2.9,6.9,"1,559,976","1,073,461","178,983","49,797","46,231","68,168","47,904","90,233","5,161",38,"1,559,976","4,465","14,194","192,458","238,242","264,082","354,955","271,830","134,344","54,258","31,148","1,559,976","29,609","50,198","141,109","408,541","583,145","226,951","66,903","33,143","20,377",4.8,"1,559,976","30,397","85,789","314,395","890,741","209,300","29,354","1,205,749","817,399","388,350",2.73,2.55,"1,205,749","27,535","184,166","161,121","273,723","190,999","368,205","1,205,749","184,677","507,807","354,486","158,779","1,205,749","1,018","10,752","127,245",172,63,98,"4,876",496,"1,061,029","1,205,749","17,788","17,728","44,788","1,205,749","1,174,115","24,286","7,348","817,399","69,320","276,627","238,128","124,467","69,339","27,120","8,391","4,007","111,200","817,399","315,169","502,230","315,169","27,339","170,674","75,484","23,575","7,802","4,403","5,892",872,"502,230","403,580","66,106","21,576","6,481","2,275","2,212",148,"309,937","98,374","44,967","35,566","27,465","103,565","5,232","478,783","267,017","82,095","41,930","23,756","15,516","10,211","38,258","23,447","235,369","122,917","93,905","13,661","2,926","1,066",425,469,486,"152,981","210,004","26,029","23,499","24,699","24,424","18,063","93,290","178,346"
