Label (Grouping),HOUSING OCCUPANCY!!Total housing units,HOUSING OCCUPANCY!!Total housing units!!Occupied housing units,HOUSING OCCUPANCY!!Total housing units!!Vacant housing units,HOUSING OCCUPANCY!!Total housing units!!Homeowner vacancy rate,HOUSING OCCUPANCY!!Total housing units!!Rental vacancy rate,UNITS IN STRUCTURE!!Total housing units,"UNITS IN STRUCTURE!!Total housing units!!1-unit, detached","UNITS IN STRUCTURE!!Total housing units!!1-unit, attached",UNITS IN STRUCTURE!!Total housing units!!2 units,UNITS IN STRUCTURE!!Total housing units!!3 or 4 units,UNITS IN STRUCTURE!!Total housing units!!5 to 9 units,UNITS IN STRUCTURE!!Total housing units!!10 to 19 units,UNITS IN STRUCTURE!!Total housing units!!20 or more units,UNITS IN STRUCTURE!!Total housing units!!Mobile home,"UNITS IN STRUCTURE!!Total housing units!!Boat, RV, van, etc.",YEAR STRUCTURE BUILT!!Total housing units,YEAR STRUCTURE BUILT!!Total housing units!!Built 2020 or later,YEAR STRUCTURE BUILT!!Total housing units!!Built 2010 to 2019,YEAR STRUCTURE BUILT!!Total housing units!!Built 2000 to 2009,YEAR STRUCTURE BUILT!!Total housing units!!Built 1990 to 1999,YEAR STRUCTURE BUILT!!Total housing units!!Built 1980 to 1989,YEAR STRUCTURE BUILT!!Total housing units!!Built 1970 to 1979,YEAR STRUCTURE BUILT!!Total housing units!!Built 1960 to 1969,YEAR STRUCTURE BUILT!!Total housing units!!Built 1950 to 1959,YEAR STRUCTURE BUILT!!Total housing units!!Built 1940 to 1949,YEAR STRUCTURE BUILT!!Total housing units!!Built 1939 or earlier,ROOMS!!Total housing units,ROOMS!!Total housing units!!1 room,ROOMS!!Total housing units!!2 rooms,ROOMS!!Total housing units!!3 rooms,ROOMS!!Total housing units!!4 rooms,ROOMS!!Total housing units!!5 rooms,ROOMS!!Total housing units!!6 rooms,ROOMS!!Total housing units!!7 rooms,ROOMS!!Total housing units!!8 rooms,ROOMS!!Total housing units!!9 rooms or more,ROOMS!!Total housing units!!Median rooms,BEDROOMS!!Total housing units,BEDROOMS!!Total housing units!!No bedroom,BEDROOMS!!Total housing units!!1 bedroom,BEDROOMS!!Total housing units!!2 bedrooms,BEDROOMS!!Total housing units!!3 bedrooms,BEDROOMS!!Total housing units!!4 bedrooms,BEDROOMS!!Total housing units!!5 or more bedrooms,HOUSING TENURE!!Occupied housing units,HOUSING TENURE!!Occupied housing units!!Owner-occupied,HOUSING TENURE!!Occupied housing units!!Renter-occupied,HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit,HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2019 or later,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 to 2018,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999,YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1989 and earlier,VEHICLES AVAILABLE!!Occupied housing units,VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available,VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available,VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available,VEHICLES AVAILABLE!!Occupied housing units!!3 or more vehicles available,HOUSE HEATING FUEL!!Occupied housing units,HOUSE HEATING FUEL!!Occupied housing units!!Utility gas,"HOUSE HEATING FUEL!!Occupied housing units!!Bottled, tank, or LP gas",HOUSE HEATING FUEL!!Occupied housing units!!Electricity,"HOUSE HEATING FUEL!!Occupied housing units!!Fuel oil, kerosene, etc.",HOUSE HEATING FUEL!!Occupied housing units!!Coal or coke,HOUSE HEATING FUEL!!Occupied housing units!!Wood,HOUSE HEATING FUEL!!Occupied housing units!!Solar energy,HOUSE HEATING FUEL!!Occupied housing units!!Other fuel,HOUSE HEATING FUEL!!Occupied housing units!!No fuel used,SELECTED CHARACTERISTICS!!Occupied housing units,SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,OCCUPANTS PER ROOM!!Occupied housing units,OCCUPANTS PER ROOM!!Occupied housing units!!1.00 or less,OCCUPANTS PER ROOM!!Occupied housing units!!1.01 to 1.50,OCCUPANTS PER ROOM!!Occupied housing units!!1.51 or more,VALUE!!Owner-occupied units,"VALUE!!Owner-occupied units!!Less than $50,000","VALUE!!Owner-occupied units!!$50,000 to $99,999","VALUE!!Owner-occupied units!!$100,000 to $149,999","VALUE!!Owner-occupied units!!$150,000 to $199,999","VALUE!!Owner-occupied units!!$200,000 to $299,999","VALUE!!Owner-occupied units!!$300,000 to $499,999","VALUE!!Owner-occupied units!!$500,000 to $999,999","VALUE!!Owner-occupied units!!$1,000,000 or more",VALUE!!Owner-occupied units!!Median (dollars),MORTGAGE STATUS!!Owner-occupied units,MORTGAGE STATUS!!Owner-occupied units!!Housing units with a mortgage,MORTGAGE STATUS!!Owner-occupied units!!Housing units without a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Less than $500,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$500 to $999,"SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,000 to $1,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$1,500 to $1,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,000 to $2,499","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$2,500 to $2,999","SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!$3,000 or more",SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units with a mortgage!!Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Less than $250,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$250 to $399,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$400 to $599,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$600 to $799,SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$800 to $999,"SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!$1,000 or more",SELECTED MONTHLY OWNER COSTS (SMOC)!!Housing units without a mortgage!!Median (dollars),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 20.0 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed),SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Less than 10.0 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!10.0 to 14.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!15.0 to 19.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!20.0 to 24.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!25.0 to 29.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!30.0 to 34.9 percent,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!35.0 percent or more,SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME (SMOCAPI)!!Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)!!Not computed,GROSS RENT!!Occupied units paying rent,GROSS RENT!!Occupied units paying rent!!Less than $500,GROSS RENT!!Occupied units paying rent!!$500 to $999,"GROSS RENT!!Occupied units paying rent!!$1,000 to $1,499","GROSS RENT!!Occupied units paying rent!!$1,500 to $1,999","GROSS RENT!!Occupied units paying rent!!$2,000 to $2,499","GROSS RENT!!Occupied units paying rent!!$2,500 to $2,999","GROSS RENT!!Occupied units paying rent!!$3,000 or more",GROSS RENT!!Occupied units paying rent!!Median (dollars),GROSS RENT!!Occupied units paying rent!!No rent paid,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed),GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Less than 15.0 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!15.0 to 19.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!20.0 to 24.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!25.0 to 29.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!30.0 to 34.9 percent,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!35.0 percent or more,GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME (GRAPI)!!Occupied units paying rent (excluding units where GRAPI cannot be computed)!!Not computed
Minnesota,"2,470,483","2,229,100","241,383",0.7,4.7,"2,470,483","1,649,043","184,526","52,044","51,649","54,431","83,644","318,864","75,289",993,"2,470,483","4,392","161,978","331,807","326,231","309,770","361,174","235,148","239,067","108,301","392,615","2,470,483","52,668","76,284","218,034","329,496","351,351","359,791","311,670","272,026","499,163",6.1,"2,470,483","59,704","279,083","612,295","814,352","530,750","174,299","2,229,100","1,610,801","618,299",2.62,2.14,"2,229,100","208,074","638,059","370,105","451,866","281,281","279,715","2,229,100","144,942","662,707","892,324","529,127","2,229,100","1,463,765","238,928","409,300","33,675",442,"40,467",944,"23,384","18,195","2,229,100","7,860","15,186","20,651","2,229,100","2,178,914","33,395","16,791","1,610,801","69,939","98,957","152,547","237,736","462,457","424,762","142,729","21,674","250,200","1,610,801","1,056,453","554,348","1,056,453","8,087","118,913","285,809","288,094","170,595","86,803","98,152","1,682","554,348","27,635","82,588","185,586","140,439","64,457","53,643",581,"1,053,475","548,963","169,856","106,388","64,529","163,739","2,978","549,801","266,282","109,117","59,695","34,823","19,458","13,176","47,250","4,547","593,096","65,384","193,815","196,115","93,601","28,214","7,948","8,019","1,081","25,203","585,429","81,151","80,192","81,006","73,642","55,275","214,163","32,870"
Mississippi,"1,317,375","1,108,670","208,705",1.6,9.4,"1,317,375","911,591","16,952","32,695","41,050","54,769","31,100","34,071","193,206","1,941","1,317,375","1,655","107,625","220,837","224,569","187,126","232,929","147,679","94,799","42,251","57,905","1,317,375","20,115","20,217","74,829","190,998","313,524","269,510","184,488","115,374","128,320",5.6,"1,317,375","21,205","78,850","279,159","689,761","209,348","39,052","1,108,670","764,115","344,555",2.64,2.51,"1,108,670","94,000","295,570","176,479","242,219","136,904","163,498","1,108,670","69,181","357,499","404,393","277,597","1,108,670","327,081","119,232","641,558","2,254",107,"11,782",228,"1,182","5,246","1,108,670","5,014","8,091","16,789","1,108,670","1,083,395","17,619","7,656","764,115","118,149","173,991","130,381","125,157","127,356","64,019","20,244","4,818","133,000","764,115","381,330","382,785","381,330","8,921","117,727","134,000","70,378","27,149","11,785","11,370","1,218","382,785","85,980","131,283","105,068","37,412","13,313","9,729",371,"378,889","194,903","52,293","36,211","22,706","72,776","2,441","374,989","186,697","68,088","39,558","24,080","14,405","8,920","33,241","7,796","303,124","48,192","161,702","76,460","13,235","2,384",508,643,830,"41,431","292,117","42,962","33,748","37,025","33,292","25,502","119,588","52,438"
Missouri,"2,782,081","2,433,819","348,262",1.3,5.5,"2,782,081","1,960,633","98,931","90,612","128,064","104,134","93,797","144,379","158,328","3,203","2,782,081","4,487","171,343","358,795","390,890","332,844","423,647","318,014","277,119","128,191","376,751","2,782,081","49,321","63,814","199,345","416,088","574,170","517,849","346,664","256,795","358,035",5.7,"2,782,081","53,873","264,170","731,656","1,164,381","447,909","120,092","2,433,819","1,645,433","788,386",2.57,2.21,"2,433,819","248,286","726,696","400,187","508,298","278,197","272,155","2,433,819","157,937","789,524","926,101","560,257","2,433,819","1,224,956","207,496","905,710","4,631",473,"71,931","1,452","8,873","8,297","2,433,819","9,692","17,968","30,199","2,433,819","2,390,492","31,217","12,110","1,645,433","135,182","251,416","287,354","291,510","343,478","242,239","78,212","16,042","171,800","1,645,433","1,009,323","636,110","1,009,323","13,910","234,685","359,782","209,461","97,252","42,034","52,199","1,343","636,110","65,752","162,614","223,860","110,385","40,677","32,822",472,"1,005,272","549,555","151,620","91,562","57,695","154,840","4,051","628,408","299,372","125,642","70,683","39,317","23,107","16,218","54,069","7,702","741,771","79,838","386,185","210,586","45,505","12,235","2,924","4,498",886,"46,615","726,672","112,189","107,861","96,933","84,416","61,408","263,865","61,714"
Montana,"512,553","436,481","76,072",1.2,6.3,"512,553","356,734","19,893","13,840","22,421","14,574","13,114","19,949","51,129",899,"512,553","1,241","45,239","73,012","70,227","57,036","86,349","41,745","45,960","23,206","68,538","512,553","13,987","17,414","44,033","81,891","92,842","79,658","59,455","48,009","75,264",5.6,"512,553","15,205","52,407","135,629","184,419","88,802","36,091","436,481","301,421","135,060",2.5,2.2,"436,481","45,588","126,742","75,558","89,757","49,004","49,832","436,481","20,781","117,547","161,960","136,193","436,481","228,153","57,866","108,777","3,239",312,"31,549",397,"4,368","1,820","436,481","2,440","4,131","7,056","436,481","428,713","5,161","2,607","301,421","20,356","20,758","24,639","36,640","74,824","79,639","35,677","8,888","263,700","301,421","167,834","133,587","167,834","1,901","25,937","52,314","44,615","23,020","10,596","9,451","1,538","133,587","15,691","31,135","49,347","22,784","8,202","6,428",476,"167,012","73,782","26,621","18,513","12,219","35,877",822,"132,096","62,080","25,447","14,849","8,555","5,201","3,188","12,776","1,491","123,914","15,006","61,204","33,067","9,788","3,098",491,"1,260",886,"11,146","122,180","21,479","16,555","15,708","13,973","10,535","43,930","12,880"
Nebraska,"840,802","766,887","73,915",0.8,5.5,"840,802","607,101","33,467","16,113","21,018","34,237","39,737","62,683","26,242",204,"840,802","1,412","62,939","95,309","95,299","79,856","132,047","92,043","78,353","39,443","164,101","840,802","15,647","23,354","66,286","112,861","128,290","132,483","109,733","90,127","162,021",6.1,"840,802","17,445","90,706","212,612","305,356","159,293","55,390","766,887","511,993","254,894",2.64,2.17,"766,887","79,825","227,441","132,112","151,999","85,180","90,330","766,887","38,877","225,679","297,281","205,050","766,887","456,506","54,321","236,792","3,087",130,"7,748",209,"5,099","2,995","766,887","2,098","8,476","8,252","766,887","752,012","10,777","4,098","511,993","38,304","69,985","92,817","98,946","113,547","74,498","19,844","4,052","174,100","511,993","304,925","207,068","304,925","2,550","47,958","105,477","75,826","36,560","17,641","18,913","1,483","207,068","12,638","34,356","67,711","47,981","23,490","20,892",568,"304,041","162,494","49,247","29,674","17,781","44,845",884,"204,618","90,250","43,300","24,599","13,303","8,343","5,840","18,983","2,450","240,524","23,617","122,242","70,307","17,759","3,036",846,"2,717",909,"14,370","236,296","41,482","35,619","31,983","27,746","19,830","79,636","18,598"
Nevada,"1,269,846","1,141,952","127,894",1.4,6.9,"1,269,846","762,970","59,407","17,110","82,324","94,785","64,918","118,855","67,207","2,270","1,269,846","4,900","117,982","336,558","325,285","187,597","163,114","72,102","34,362","13,818","14,128","1,269,846","41,257","47,853","131,611","224,642","255,123","226,786","140,991","98,262","103,321",5.2,"1,269,846","44,766","127,800","323,219","474,518","238,205","61,338","1,141,952","659,671","482,281",2.72,2.55,"1,141,952","147,816","428,800","225,654","209,065","89,550","41,067","1,141,952","80,963","393,512","417,166","250,311","1,141,952","662,076","30,489","411,363","6,243",170,"13,819","4,796","6,322","6,674","1,141,952","5,119","9,691","16,907","1,141,952","1,094,445","31,548","15,959","659,671","26,458","18,637","31,578","52,739","174,994","244,856","91,683","18,726","315,900","659,671","445,071","214,600","445,071","3,836","47,632","128,775","124,509","73,204","33,270","33,845","1,655","214,600","23,705","61,765","69,725","31,197","13,169","15,039",454,"442,196","192,659","69,084","47,529","31,786","101,138","2,875","210,810","117,767","33,742","17,447","11,716","6,830","4,897","18,411","3,790","468,211","15,104","120,593","192,184","104,893","25,837","5,441","4,159","1,238","14,070","455,003","53,078","58,872","58,846","50,452","41,917","191,838","27,278"
New Hampshire,"636,480","540,498","95,982",0.7,3.9,"636,480","403,000","34,704","35,681","34,364","29,322","19,708","45,176","34,313",212,"636,480",691,"31,709","73,390","66,653","123,115","95,004","54,907","43,168","22,789","125,054","636,480","11,503","18,082","55,965","102,800","114,512","111,234","82,380","59,972","80,032",5.6,"636,480","12,498","70,365","189,796","240,436","100,085","23,300","540,498","387,149","153,349",2.61,2.1,"540,498","46,764","147,025","91,751","116,413","67,490","71,055","540,498","25,554","162,207","223,380","129,357","540,498","113,628","94,735","54,559","228,181",694,"34,180",777,"9,408","4,336","540,498","2,691","3,474","4,936","540,498","532,509","5,548","2,441","387,149","14,660","15,514","24,268","43,663","108,180","129,825","44,643","6,396","288,700","387,149","249,294","137,855","249,294",792,"11,430","39,872","65,673","55,741","36,335","39,451","2,062","137,855","3,363","6,221","18,676","30,881","31,725","46,989",857,"248,616","105,692","45,621","27,723","19,678","49,902",678,"136,603","41,990","29,822","17,683","12,145","8,691","6,095","20,177","1,252","147,400","12,219","34,064","57,828","30,219","8,690","2,774","1,606","1,212","5,949","145,451","17,676","20,980","20,156","19,434","13,909","53,296","7,898"
New Jersey,"3,738,342","3,397,156","341,186",1.2,4.1,"3,738,342","1,986,887","364,296","333,937","234,526","174,797","178,305","431,167","33,582",845,"3,738,342","3,356","174,297","331,583","354,324","440,943","465,283","493,752","543,189","259,906","671,709","3,738,342","97,219","96,165","384,459","568,046","601,254","580,960","455,870","388,957","565,412",5.7,"3,738,342","105,642","522,565","961,034","1,198,419","734,737","215,945","3,397,156","2,168,148","1,229,008",2.78,2.45,"3,397,156","284,568","884,553","561,637","767,909","440,049","458,440","3,397,156","384,372","1,157,958","1,215,528","639,298","3,397,156","2,521,916","77,429","484,942","256,421","1,216","11,506","5,613","15,622","22,491","3,397,156","10,012","26,700","31,636","3,397,156","3,279,711","76,086","41,359","2,168,148","52,545","57,723","101,153","181,997","439,413","758,769","491,480","85,068","355,700","2,168,148","1,422,068","746,080","1,422,068","4,119","32,880","127,623","240,642","277,537","236,815","502,452","2,560","746,080","15,037","19,765","46,729","88,006","130,958","445,585","1,102","1,416,759","536,776","237,930","168,145","112,851","361,057","5,309","739,057","212,078","152,283","95,959","65,229","44,543","31,431","137,534","7,023","1,193,004","88,542","145,677","418,150","304,015","131,245","52,911","52,464","1,436","36,004","1,169,548","144,193","148,892","149,809","135,514","103,831","487,309","59,460"
New Mexico,"937,397","797,596","139,801",1.5,7.3,"937,397","603,525","34,132","16,775","36,524","26,648","21,799","42,455","153,197","2,342","937,397","1,351","56,400","139,357","161,992","158,244","163,392","89,947","89,263","36,855","40,596","937,397","26,370","26,588","71,925","159,037","221,979","181,056","112,441","68,054","69,947",5.3,"937,397","28,933","81,705","227,468","440,468","137,138","21,685","797,596","543,834","253,762",2.68,2.41,"797,596","73,448","219,106","123,343","177,741","99,522","104,436","797,596","46,125","263,550","289,379","198,542","797,596","497,806","53,645","177,597","1,535",312,"50,463","3,835","9,183","3,220","797,596","8,227","8,317","14,993","797,596","772,072","17,096","8,428","543,834","58,242","61,961","78,401","99,251","121,604","84,449","31,901","8,025","184,800","543,834","288,555","255,279","288,555","4,979","59,947","108,173","62,750","27,612","12,006","13,088","1,359","255,279","58,462","81,886","70,516","27,420","9,402","7,593",378,"285,818","134,159","39,890","29,140","18,922","63,707","2,737","249,940","134,582","40,747","23,670","14,493","9,090","5,437","21,921","5,339","230,852","27,237","110,311","67,828","19,633","3,878",894,"1,071",897,"22,910","225,806","33,508","29,485","26,567","26,323","19,833","90,090","27,956"
New York,"8,449,178","7,530,150","919,028",1.3,4,"8,449,178","3,520,294","451,779","842,496","576,786","434,270","358,508","2,079,034","182,940","3,071","8,449,178","4,990","321,118","517,572","526,834","640,275","831,110","1,053,390","1,228,749","669,971","2,655,169","8,449,178","351,263","365,176","1,258,491","1,542,373","1,356,552","1,240,020","852,481","637,981","844,841",5,"8,449,178","410,100","1,587,597","2,257,803","2,652,848","1,167,449","373,381","7,530,150","4,095,636","3,434,514",2.75,2.41,"7,530,150","563,517","1,826,669","1,267,302","1,631,342","1,012,500","1,228,820","7,530,150","2,175,983","2,471,616","1,945,683","936,868","7,530,150","4,489,695","334,341","972,142","1,405,933","16,442","113,064","7,517","89,119","101,897","7,530,150","28,193","56,543","93,336","7,530,150","7,148,795","235,092","146,263","4,095,636","171,408","352,166","403,061","386,501","545,395","886,976","990,805","359,324","340,600","4,095,636","2,439,126","1,656,510","2,439,126","18,620","235,601","424,851","374,497","311,146","292,681","781,730","2,267","1,656,510","119,772","156,357","276,870","252,799","205,531","645,181",826,"2,427,934","1,036,305","353,538","247,504","172,634","617,953","11,192","1,636,722","623,212","306,712","193,234","121,611","83,534","57,726","250,693","19,788","3,319,320","314,092","683,164","841,783","672,092","366,764","175,000","266,425","1,390","115,194","3,246,690","464,095","383,976","374,447","348,175","295,456","1,380,541","187,824"
North Carolina,"4,673,933","4,034,684","639,249",1.5,6.6,"4,673,933","3,054,442","206,669","93,031","127,063","194,226","196,705","241,293","557,294","3,210","4,673,933","11,332","489,273","874,195","892,432","694,238","613,302","390,810","314,212","155,926","238,213","4,673,933","74,387","86,641","344,223","767,181","1,023,360","844,176","576,190","396,818","560,957",5.5,"4,673,933","78,199","318,909","1,144,493","2,197,013","738,454","196,865","4,034,684","2,660,519","1,374,165",2.58,2.37,"4,034,684","420,668","1,222,411","643,803","840,104","446,305","461,393","4,034,684","220,918","1,262,874","1,536,968","1,013,924","4,034,684","996,846","263,683","2,583,406","103,743",954,"56,145","2,435","5,984","21,488","4,034,684","11,790","24,526","46,499","4,034,684","3,944,306","63,744","26,634","2,660,519","189,136","336,918","398,563","423,653","567,464","503,145","203,455","38,185","197,500","2,660,519","1,661,183","999,336","1,661,183","24,289","357,144","554,845","355,961","174,235","89,868","104,841","1,397","999,336","140,866","317,866","313,335","133,539","50,851","42,879",422,"1,653,204","867,034","239,416","152,880","96,718","297,156","7,979","985,994","496,029","184,475","98,849","59,017","37,909","25,562","84,153","13,342","1,286,163","116,169","541,552","434,987","142,282","32,846","9,345","8,982",988,"88,002","1,257,418","182,594","171,056","166,162","144,160","113,951","479,495","116,747"
North Dakota,"370,111","316,542","53,569",1.7,10.1,"370,111","211,156","21,694","8,105","12,924","13,579","19,276","56,828","26,294",255,"370,111","1,112","62,810","41,836","36,813","40,845","63,651","31,440","32,431","14,221","44,952","370,111","11,010","11,666","35,506","61,157","57,336","49,416","40,212","36,021","67,787",5.7,"370,111","11,494","36,685","104,459","116,514","70,045","30,914","316,542","199,325","117,217",2.56,2.03,"316,542","36,520","99,657","58,497","53,724","31,342","36,802","316,542","16,187","91,740","120,759","87,856","316,542","129,437","43,586","127,700","7,021",506,"1,271",30,"3,937","3,054","316,542","1,324","2,078","3,510","316,542","309,415","4,606","2,521","199,325","18,182","21,904","22,559","31,125","54,487","38,287","11,240","1,541","209,900","199,325","105,467","93,858","105,467",902,"16,078","34,259","27,650","14,092","6,961","5,525","1,524","93,858","8,541","19,787","34,640","19,059","7,738","4,093",506,"105,207","57,834","17,299","10,611","5,968","13,495",260,"92,814","51,757","15,987","8,086","4,797","2,931","1,876","7,380","1,044","110,483","11,880","61,359","26,543","7,791","1,885",305,720,853,"6,734","108,540","23,124","17,204","15,159","10,399","7,595","35,059","8,677"
Ohio,"5,232,733","4,754,161","478,572",1.1,4.8,"5,232,733","3,608,811","243,010","205,327","226,390","242,047","202,155","314,725","188,449","1,819","5,232,733","5,561","226,671","494,787","613,280","475,890","740,067","625,850","721,241","307,765","1,021,621","5,232,733","74,748","93,718","358,998","694,335","961,514","1,015,959","746,722","541,864","744,875",5.9,"5,232,733","82,509","484,673","1,344,054","2,197,410","935,348","188,739","4,754,161","3,165,935","1,588,226",2.52,2.19,"4,754,161","437,961","1,328,129","778,798","961,466","577,792","670,015","4,754,161","357,194","1,571,267","1,797,442","1,028,258","4,754,161","3,091,191","258,587","1,171,217","92,977","3,077","77,024","1,189","37,184","21,715","4,754,161","15,497","42,929","53,221","4,754,161","4,688,207","49,341","16,613","3,165,935","245,208","571,783","633,991","559,961","619,510","398,229","117,901","19,352","159,900","3,165,935","1,971,600","1,194,335","1,971,600","28,126","472,193","687,953","402,128","188,437","89,073","103,690","1,338","1,194,335","89,572","271,626","418,428","228,256","95,906","90,547",504,"1,964,213","1,095,640","291,160","173,916","106,298","297,199","7,387","1,180,214","536,379","249,203","132,094","77,131","48,199","33,332","103,876","14,121","1,504,999","172,447","801,557","405,582","88,141","21,943","6,455","8,874",870,"83,227","1,470,561","240,806","214,133","197,354","174,091","122,719","521,458","117,665"
